source_name_abbr,CHEMICAL,reported_chemical_name,reported_casrn,X,substanceid,withoutparenthetical,parenthetical
nhanes,1,N-Acetyl-S-(trichlorovinyl)-L-cysteine (creatinine corrected),,NA,NA,N-Acetyl-S--L-cysteine ,TSP
nhanes,1,N-Acetyl-S-(benzyl)-L-cysteine (creatinine corrected),,NA,NA,N-Acetyl-S--L-cysteine ,TSP
nhanes,1,N-Acetyl-S-(1;2-dichlorovinyl)-L-cysteine (creatinine corrected),,NA,NA,N-Acetyl-S--L-cysteine ,
nhanes,1,N-Acetyl-S-(2;2-dichlorovinyl)-L-cysteine (creatinine corrected),,NA,NA,N-Acetyl-S--L-cysteine ,C28-C36
nhanes,1,N-Acetyl-S-(dimethylphenyl)-L-cysteine (creatinine corrected),,NA,NA,N-Acetyl-S--L-cysteine ,TSP
nhanes,1,2-Methylhippuric acid (creatinine corrected),,NA,NA,2-Methylhippuric acid ,tributyltin
nhanes,1,3- & 4-Methylhippuric acid (creatinine corrected),,NA,NA,3- & 4-Methylhippuric acid ,
nhanes,1,3-and 4-Methylhippuric acid (creatinine corrected),,NA,NA,3-and 4-Methylhippuric acid ,ported
oecd,1,beta-Hexachlorocyclohexane,319857,NA,NA,beta-Hexachlorocyclohexane,
oecd,1,Hexachlorobenzene,118741,NA,NA,Hexachlorobenzene,
oecd,1,Mono-(2-ethyl-5-oxohexyl) phthalate (MEOHP),40321980,NA,NA,Mono- phthalate ,
oecd,1,Mono-n-butyl phthalate (MnBP),131704,NA,NA,Mono-n-butyl phthalate ,
oecd,1,Mono-ethyl phthalate (MEP),2306334,NA,NA,Mono-ethyl phthalate ,
oecd,1,Mono-benzyl phthalate (MBzP),2528167,NA,NA,Mono-benzyl phthalate ,choice list
oecd,1,Mono-(2-ethyl-5-hydroxyhexyl) phthalate (MEHHP),40321991,NA,NA,Mono- phthalate ,
oecd,1,Mono-(3-carboxypropyl) phthalate (MCPP),66851465,NA,NA,Mono- phthalate ,
oecd,1,Mono-2-ethylhexyl phthalate (MEHP),4376209,NA,NA,Mono-2-ethylhexyl phthalate ,
oecd,1,Zinc,7440666,NA,NA,Zinc,somme
oecd,1,Selenium,7782492,NA,NA,Selenium,
oecd,1,Oxychlordane,27304138,NA,NA,Oxychlordane,reported for single individual as an integer
oecd,1,22-bis(p-chlorophenyl)-11-dichloroethylene,72559,NA,NA,22-bis-11-dichloroethylene,
oecd,1,cis-Nonachlor,5103731,NA,NA,cis-Nonachlor,
oecd,1,trans-Nonachlor,39765805,NA,NA,trans-Nonachlor,
oecd,1,PCB 118,31508006,NA,NA,PCB 118,mean retention time in minutes
oecd,1,Cotinine,486566,NA,NA,Cotinine,
oecd,1,"2,4-dichlorophenol (2,4-D)",120832,NA,NA,"2,4-dichlorophenol ",
oecd,1,PCB 180,35065293,NA,NA,PCB 180,BDE 7
oecd,1,PCB 187,52663680,NA,NA,PCB 187,Unit example: micromol/min/mg protein
oecd,1,PCB 170,35065306,NA,NA,PCB 170,PBDE2
oecd,1,PCB 178,52663679,NA,NA,PCB 178,
oecd,1,PCB 203,52663760,NA,NA,PCB 203,
oecd,1,PCB 206,40186729,NA,NA,PCB 206,P = A - R
oecd,1,Aroclor 1260,11096825,NA,NA,Aroclor 1260,
oecd,1,PCB 194,35694087,NA,NA,PCB 194,
oecd,1,PCB 163,74472449,NA,NA,PCB 163,PBDE10
oecd,1,PCB 201,40186718,NA,NA,PCB 201,
oecd,1,PCB 138,35065282,NA,NA,PCB 138,3 4-dibromophenoxyBDE156
oecd,1,PCB 146,51908168,NA,NA,PCB 146,2 3 4 5-tetrabromophenoxyPBDE206
oecd,1,3-phenoxybenzoic acid (3-PBA),3739386,NA,NA,3-phenoxybenzoic acid ,
oecd,1,PCB 153,35065271,NA,NA,PCB 153,2 3 4 6-tetrabromophenoxyPBDE 207
oecd,1,Permethric acid,55701058,NA,NA,Permethric acid,BHC
oecd,1,PCB 156,38380084,NA,NA,PCB 156,PBDE1
oecd,1,cis-Permethrin,61949766,NA,NA,cis-Permethrin,
oecd,1,cis-DBCA,63597739,NA,NA,cis-DBCA,
oecd,1,PBDE 100,189084648,NA,NA,PBDE 100,
oecd,1,Perfluorodecanoic acid (PFDA),335762,NA,NA,Perfluorodecanoic acid ,
oecd,1,"Phenol, 4,4\x92-(1-methylethylidene)bis-",80057,NA,NA,"Phenol, 4,4\x92-bis-",creatinine corrected
oecd,1,Dimethyl thiophosphate,59401046,NA,NA,Dimethyl thiophosphate,Hydroxymethyl
oecd,1,Perfluorononanoic acid (PFNA),375951,NA,NA,Perfluorononanoic acid ,
oecd,1,"Phosphoric acid, dimethyl ester",813785,NA,NA,"Phosphoric acid, dimethyl ester",creatinine corrected
oecd,1,PBDE 153,68631492,NA,NA,PBDE 153,3 4 5-tribromophenoxyPBDE205
oecd,1,"\xc1cido 1-octanosulf\xf3nico, 1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-heptadecafluoro -",1763231,NA,NA,"\xc1cido 1-octanosulf\xf3nico, 1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-heptadecafluoro -",
oecd,1,Diethylphosphate (DEP),598027,NA,NA,Diethylphosphate ,
oecd,1,Perfluorooctanoic acid (PFOA),335671,NA,NA,Perfluorooctanoic acid ,
oecd,1,PBDE 47,5436431,NA,NA,PBDE 47,
oecd,1,Perfluoroundecanoic acid (PFUnDA),2058948,NA,NA,Perfluoroundecanoic acid ,BHC
oecd,1,Cadmium,7440439,NA,NA,Cadmium,
oecd,1,Antimony,7440360,NA,NA,Antimony,phenylpropionylamino
oecd,1,Lead,7439921,NA,NA,Lead,
oecd,1,Arsenic,7440382,NA,NA,Arsenic,
oecd,1,Copper,7440508,NA,NA,Copper,
oecd,1,Molybdenum,7439987,NA,NA,Molybdenum,
oecd,1,Nickel,7440020,NA,NA,Nickel,TSP
oecd,1,Manganese,7439965,NA,NA,Manganese,choice list
oecd,1,"Acetic acid, (2,4-dichlorophenoxy)-  (2,4-D)",94757,NA,NA,"Acetic acid, -  ",
oecd,1,Perfluorohexane sulfonate (PFHxS),355464,NA,NA,Perfluorohexane sulfonate ,
oecd,1,Mono-methyl phthalate (MMP),4376185,NA,NA,Mono-methyl phthalate ,
oecd,1,PCB 183,52663691,NA,NA,PCB 183,Unit example: micromol/min/mg protein
oecd,1,Toxaphene (parlar 50),66860808,NA,NA,Toxaphene ,1Z
oecd,1,Diethylthiophosphate (DETP),2465658,NA,NA,Diethylthiophosphate ,
oecd,1,PCB 99,38380017,NA,NA,PCB 99,
oecd,1,4-fluoro-3-phenoxybenzoic acid,77279891,NA,NA,4-fluoro-3-phenoxybenzoic acid,
oecd,1,"Phenol, 2,5-dichloro-",583788,NA,NA,"Phenol, 2,5-dichloro-",creatinine corrected
oecd,1,PCB 167,52663726,NA,NA,PCB 167,4-bromophenoxyPBDE13
oecd,1,PCB 105,32598144,NA,NA,PCB 105,
oecd,1,Diethyldithiophosphate (DEDTP),298066,NA,NA,Diethyldithiophosphate ,
oecd,1,"Phosphorodithioic acid, O,O-dimethyl ester",756809,NA,NA,"Phosphorodithioic acid, O,O-dimethyl ester",creatinine corrected
oecd,1,Toxaphene (parlar 26),142534712,NA,NA,Toxaphene ,
oecd,1,Mirex,2385855,NA,NA,Mirex,fOC
oecd,1,PBB 153,59080409,NA,NA,PBB 153,alpha
oecd,1,PCB 74,32690930,NA,NA,PCB 74,%mean female penis lengthmean male penis length
oecd,1,Di-n-butyl phthalate (DnBP),84742,NA,NA,Di-n-butyl phthalate ,
oecd,1,Benzyl butyl phthalate (BBP),85687,NA,NA,Benzyl butyl phthalate ,3H2-methylphenyl
oecd,1,Di-2-ethylhexyl phthalate (DEHP),117817,NA,NA,Di-2-ethylhexyl phthalate ,
oecd,1,Diethyl phthalate (DEP),84662,NA,NA,Diethyl phthalate ,
oecd,1,Di-n-octyl phthalate (DOP),117840,NA,NA,Di-n-octyl phthalate ,
oecd,1,"Pyridine, 3-(1-methyl-2-pyrrolidinyl)-, (S)-",54115,NA,NA,"Pyridine, 3--, -",creatinine corrected
oecd,1,9H-fluoren-2-ol,2443585,NA,NA,9H-fluoren-2-ol,
oecd,1,9H-Fluorene,86737,NA,NA,9H-Fluorene,
oecd,1,1-Hydroxypyrene,5315797,NA,NA,1-Hydroxypyrene,
oecd,1,Pyrene,129000,NA,NA,Pyrene,creatinine corrected
oecd,1,3-Phenanthrol,605878,NA,NA,3-Phenanthrol,
oecd,1,Phenanthrene,85018,NA,NA,Phenanthrene,methylnitrosamino3-pyridylcreatinine corrected
oecd,1,Phenanthren-2-ol,605550,NA,NA,Phenanthren-2-ol,
oecd,1,1-Phenanthrol,2433569,NA,NA,1-Phenanthrol,
oecd,1,2-Naphthalenol,135193,NA,NA,2-Naphthalenol,
oecd,1,Naphthalene,91203,NA,NA,Naphthalene,TSP
oecd,1,1-Naphthalenol,90153,NA,NA,1-Naphthalenol,
oecd,1,Fluoren-3-ol,6344678,NA,NA,Fluoren-3-ol,
oecd,1,356-trichloro-2-pyridone,6515384,NA,NA,356-trichloro-2-pyridone,III
oecd,1,9H-Fluoren-9-ol,1689641,NA,NA,9H-Fluoren-9-ol,
oecd,1,Chlordane,12789036,NA,NA,Chlordane,%
oecd,1,"Phenol, 5-chloro-2-(2,4-dichlorophenoxy)-",3380345,NA,NA,"Phenol, 5-chloro-2--",1-chloro-2-propylBCPPcreatinine corrected
oecd,1,Cesium,7440462,NA,NA,Cesium,
oecd,1,Cobalt,7440484,NA,NA,Cobalt,
oecd,1,"trans, trans-muconic acid (t,t-MA)",3588178,NA,NA,"trans, trans-muconic acid ",
oecd,1,Benzene,71432,NA,NA,Benzene,
oecd,1,"Heptanoic acid, 2,2,3,3,4,4,5,5,6,6,7,7,7-tridecafluoro-",375859,NA,NA,"Heptanoic acid, 2,2,3,3,4,4,5,5,6,6,7,7,7-tridecafluoro-",
oecd,1,"Bencenamina, 4,4 '-oxibis -",101804,NA,NA,"Bencenamina, 4,4 '-oxibis -",
oecd,1,"Methanone, (2-hydroxy-4-methoxyphenyl)phenyl-",131577,NA,NA,"Methanone, phenyl-",
oecd,1,"Sarcosine, N-[(heptadecafluorooctyl)sulfonyl]-",2355319,NA,NA,"Sarcosine, N-[sulfonyl]-",PFDA
oecd,1,Phenanthren-9-ol,484173,NA,NA,Phenanthren-9-ol,
oecd,1,Tonalide,21195777,NA,NA,Tonalide,
oecd,1,"Glycine, N-ethyl-N-[(1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-heptadecafluorooctyl)sulfonyl]-",2991506,NA,NA,"Glycine, N-ethyl-N-[sulfonyl]-",
oecd,1,Toxaphene,8001352,NA,NA,Toxaphene,
oecd,1,Thallium,7440280,NA,NA,Thallium,
oecd,1,"Cyclopenta[g]-2-benzopyran, 1,3,4,6,7,8-hexahydro-4,6,6,7,8,8-hexamethyl-",1222055,NA,NA,"Cyclopenta[g]-2-benzopyran, 1,3,4,6,7,8-hexahydro-4,6,6,7,8,8-hexamethyl-",
oecd,1,"Benzoic acid, 4-hydroxy-",99967,NA,NA,"Benzoic acid, 4-hydroxy-",
oecd,1,"\xc1cido Arsinico, As, As-dimetil -",75605,NA,NA,"\xc1cido Arsinico, As, As-dimetil -",
oecd,1,PFAS,PFAS,NA,NA,PFAS,
oecd,1,Phenol,108952,NA,NA,Phenol,creatinine corrected
oecd,1,Pyrethroid metabolites,Pyrethroid metabolites,NA,NA,Pyrethroid metabolites,creatinine corrected
oecd,1,Dichlorodiphenyltrichloroethane (DDT),50293,NA,NA,Dichlorodiphenyltrichloroethane ,
oecd,1,Silver,7440224,NA,NA,Silver,
oecd,1,Mercury,7439976,NA,NA,Mercury,
oecd,1,"Benzene, 1,4-dichloro-",106467,NA,NA,"Benzene, 1,4-dichloro-",
oecd,1,Uranium,7440611,NA,NA,Uranium,PCB 172
oecd,1,Enterodiol,80226002,NA,NA,Enterodiol,
oecd,1,7-hydroxy-3-(4-hydroxyphenyl)-4-benzopyrone,486668,NA,NA,7-hydroxy-3--4-benzopyrone,
oecd,1,Tungsten,7440337,NA,NA,Tungsten,PCB 196
oecd,1,"Benzoic acid, 4-hydroxy-, methyl ester",99763,NA,NA,"Benzoic acid, 4-hydroxy-, methyl ester",
oecd,1,"Benzoic acid, 4-hydroxy-, ethyl ester",120478,NA,NA,"Benzoic acid, 4-hydroxy-, ethyl ester",
oecd,1,"Benzoic acid, 4-hydroxy-, propyl ester",94133,NA,NA,"Benzoic acid, 4-hydroxy-, propyl ester",
oecd,1,(S)-34-dihydro-3-(4-hydroxyphenyl)-2H-1-benzopyran-7-ol,531953,NA,NA,-34-dihydro-3--2H-1-benzopyran-7-ol,
oecd,1,"Benzoic acid, 4-hydroxy-, butyl ester",94268,NA,NA,"Benzoic acid, 4-hydroxy-, butyl ester",
oecd,1,Enterolactone,78473719,NA,NA,Enterolactone,
oecd,1,Dimethyl phthalate (DMP),131113,NA,NA,Dimethyl phthalate ,
oecd,1,Mono-(carboxyoctyl) phthalate (MCOP),MCOP,NA,NA,Mono- phthalate ,
oecd,1,Di-isononyl phthalate (DiNP),28553120,NA,NA,Di-isononyl phthalate ,
oecd,1,"Arsonium, (carboxymethyl)trimethyl-, inner salt",64436131,NA,NA,"Arsonium, trimethyl-, inner salt",
oecd,1,Phenanthren-4-ol,7651867,NA,NA,Phenanthren-4-ol,
oecd,1,"Benzene, ethyl-",100414,NA,NA,"Benzene, ethyl-",oxy
oecd,1,Perchloric acid,7601903,NA,NA,Perchloric acid,
oecd,1,Nitrate,14797558,NA,NA,Nitrate,TSP
oecd,1,"4H-1-Benzopyran-4-one, 5,7-dihydroxy-3-(4-hydroxyphenyl)-",446720,NA,NA,"4H-1-Benzopyran-4-one, 5,7-dihydroxy-3--",
oecd,1,o-Desmethylangolensin,21255696,NA,NA,o-Desmethylangolensin,
oecd,1,Thiocyanate,302045,NA,NA,Thiocyanate,
oecd,1,2-oxetanona,57578,NA,NA,2-oxetanona,
oecd,1,"Benzene, 1,3-dimethyl-",108383,NA,NA,"Benzene, 1,3-dimethyl-",
oecd,1,"Benzene, 1,2-dimethyl-",95476,NA,NA,"Benzene, 1,2-dimethyl-",
oecd,1,"Benzene, methyl-",108883,NA,NA,"Benzene, methyl-",
oecd,1,"Propane, 2-methoxy-2-methyl-",1634044,NA,NA,"Propane, 2-methoxy-2-methyl-",creatinine corrected
oecd,1,"Methane, tribromo-",75252,NA,NA,"Methane, tribromo-",
oecd,1,"Methane, dibromocloro -",124481,NA,NA,"Methane, dibromocloro -",
oecd,1,"Methane, bromodicloro -",75274,NA,NA,"Methane, bromodicloro -",
oecd,1,Chlordane,57749,NA,NA,Chlordane,
oecd,1,Fluoride,16984488,NA,NA,Fluoride,oxy
oecd,1,Mono-isobutyl phthalate (MiBP),30833535,NA,NA,Mono-isobutyl phthalate ,
oecd,1,Di-isobutyl phthalate (DiBP),84695,NA,NA,Di-isobutyl phthalate ,
oecd,1,2-Ethyl-5-carboxypentyl phthalate,40809414,NA,NA,2-Ethyl-5-carboxypentyl phthalate,
oecd,1,2cxMMHxP,2cxMMHxP,NA,NA,2cxMMHxP,
oecd,1,S-phenylmercapturic acid (S-PMA),4775808,NA,NA,S-phenylmercapturic acid ,
oecd,1,Barium,7440393,NA,NA,Barium,
oecd,1,"[1,1\x92-Biphenyl]-2-ol",90437,NA,NA,"[1,1\x92-Biphenyl]-2-ol",
oecd,1,Mono-(carboxynonyl) phthalate (MCNP),MCNP,NA,NA,Mono- phthalate ,
oecd,1,"1,2-Benzenedicarboxylic acid, diisodecyl ester",26761400,NA,NA,"1,2-Benzenedicarboxylic acid, diisodecyl ester",
oecd,1,7OHMMOP,7OHMMOP,NA,NA,7OHMMOP,
oecd,1,7oxoMMOP,7oxoMMOP,NA,NA,7oxoMMOP,
oecd,1,trans-DCCA,59042501,NA,NA,trans-DCCA,
oecd,1,7cxMMHpP,7cxMMHpP,NA,NA,7cxMMHpP,
oecd,1,"\xc1cido fosforoditioico, O, O-dimetil S-[(4-oxo-1 ,2,3-benzotriazin-3 (4H)-il) metil] \xe9ster",86500,NA,NA,"\xc1cido fosforoditioico, O, O-dimetil S-[(4-oxo-1 ,2,3-benzotriazin-3 -il) metil] \xe9ster",
oecd,1,"Phosphorothioic acid, O,O-diethyl O-(3,5,6-trichloro-2-pyridinyl) ester",2921882,NA,NA,"Phosphorothioic acid, O,O-diethyl O- ester",creatinine corrected
oecd,1,"\xc1cido fosforoditioico, O, O-dietil S-[(etiltio) metil] \xe9ster",298022,NA,NA,"\xc1cido fosforoditioico, O, O-dietil S-[ metil] \xe9ster",
oecd,1,"Phenol, 2-chloro-",95578,NA,NA,"Phenol, 2-chloro-",creatinine corrected
oecd,1,"Phenol, 4-chloro-",106489,NA,NA,"Phenol, 4-chloro-",creatinine corrected
oecd,1,"Fenol, 2,4,5-tricloro -",95954,NA,NA,"Fenol, 2,4,5-tricloro -",
oecd,1,"Fenol, 2,4,6-tricloro -",88062,NA,NA,"Fenol, 2,4,6-tricloro -",
oecd,1,2/9-Hydroxyphenanthrene,2/9-Hydroxyphenanthrene,NA,NA,2/9-Hydroxyphenanthrene,
oecd,1,"Total Hydroxyphenanthrene (1,2/9,3,4)",Total Hydroxyphenanthrene,NA,NA,Total Hydroxyphenanthrene ,
oecd,1,Permethrin,52645531,NA,NA,Permethrin,
oecd,1,63601285,,NA,NA,63601285,
oecd,1,Deltamethrin,52918635,NA,NA,Deltamethrin,
oecd,1,"Phenol, 2,6-dichloro-",87650,NA,NA,"Phenol, 2,6-dichloro-",creatinine corrected
oecd,1,"Phenol, pentachloro-",87865,NA,NA,"Phenol, pentachloro-",1;3-dichloro-2-propylBDCPPcreatinine corrected
oecd,1,PCB 28,7012375,NA,NA,PCB 28,
oecd,1,"2,2\x92,4,5,5\x92-Pentachlorobiphenyl (PCB 101)",37680732,NA,NA,"2,2\x92,4,5,5\x92-Pentachlorobiphenyl ",
oecd,1,gamma-Hexachlorocyclohexane (Lindane),58899,NA,NA,gamma-Hexachlorocyclohexane ,
oecd,1,Mono-isononyl phthalate (MINP),519056281,NA,NA,Mono-isononyl phthalate ,
oecd,1,Mono-n-octyl phthalate (MOP),5393191,NA,NA,Mono-n-octyl phthalate ,
oecd,1,aldrin,309002,NA,NA,aldrin,
oecd,1,alpha-Chlordane,5103719,NA,NA,alpha-Chlordane,
oecd,1,Vanadium,7440622,NA,NA,Vanadium,HxCDD
oecd,1,22456788-octachloro-233a477a-hexahydro-47-methano-1H-indene,5566347,NA,NA,22456788-octachloro-233a477a-hexahydro-47-methano-1H-indene,
oecd,1,PCB 128,38380073,NA,NA,PCB 128,PBDE116
oecd,1,MCHP,7517364,NA,NA,MCHP,
oecd,1,PBDE 15,2050477,NA,NA,PBDE 15,gonad weight/whole organism weight
oecd,1,PBDE 17,147217752,NA,NA,PBDE 17,
oecd,1,PBDE 33,147217785,NA,NA,PBDE 33,mean of VDS stages scoredimposex
oecd,1,Perfluorobutane sulfonate (PFBS),45187153,NA,NA,Perfluorobutane sulfonate ,
oecd,1,Perfluorohexanoic acid (PFHxA),307244,NA,NA,Perfluorohexanoic acid ,
oecd,1,PBDE 25,147217774,NA,NA,PBDE 25,
oecd,1,Perfluorobutanoic acid (PFBA),375224,NA,NA,Perfluorobutanoic acid ,
oecd,1,PBDE 28,41318756,NA,NA,PBDE 28,
oecd,1,PBDE 99,60348609,NA,NA,PBDE 99,
oecd,1,PCB 52,35693993,NA,NA,PCB 52,
oecd,1,PCB 66,32598100,NA,NA,PCB 66,%mean female penis length/mean male penis length
oecd,1,PBDE 206,63387280,NA,NA,PBDE 206,ACTC
oecd,1,Dicyclohexyl phthalate (DCHP),84617,NA,NA,Dicyclohexyl phthalate ,
oecd,1,4-(Methylnitrosamino)-1-(3-pyridyl)-1-butanol,76014818,NA,NA,4--1--1-butanol,
oecd,1,4-(N-Nitrosomethylamino)-1-(3-pyridyl)1-butanone,64091914,NA,NA,4--1-1-butanone,"ammonia, nitrate and nitrite"
oecd,1,"2,2\x92,4,4\x92,5,6\x92-hexabromodiphenyl ether",207122154,NA,NA,"2,2\x92,4,4\x92,5,6\x92-hexabromodiphenyl ether",
oecd,1,PBDE 195,446255385,NA,NA,PBDE 195,
oecd,1,"Benzene, 1,1\x92-oxybis[2,3,4,5,6-pentabromo-",1163195,NA,NA,"Benzene, 1,1\x92-oxybis[2,3,4,5,6-pentabromo-",
oecd,1,PBB 201,69887112,NA,NA,PBB 201,alpha
oecd,1,PBDE 202,67797095,NA,NA,PBDE 202,
oecd,1,PBDE 203,337513721,NA,NA,PBDE 203,
oecd,1,PBDE 207,437701796,NA,NA,PBDE 207,IMPS 5-6  INTS 2 or above
oecd,1,PBDE 208,437701785,NA,NA,PBDE 208,IMPS 5-6 INTS 2 or above
oecd,1,"2,2\x92,3,4,4\x92,5\x92,6-heptabromodiphenyl ether",207122165,NA,NA,"2,2\x92,3,4,4\x92,5\x92,6-heptabromodiphenyl ether",
oecd,1,222op'-pentachloroethylidenebisbenzene,789026,NA,NA,222op'-pentachloroethylidenebisbenzene,
oecd,1,"Dodecanoic acid, 2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,12-tricosafluoro-",307551,NA,NA,"Dodecanoic acid, 2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,12-tricosafluoro-",
oecd,1,PBDE 197,117964213,NA,NA,PBDE 197,CB7
oecd,1,PBDE 85,182346210,NA,NA,PBDE 85,2-ethylhexyl
oecd,1,PBDE 66 (tetra),189084615,NA,NA,PBDE 66 ,
oecd,1,methylarsonic acid,124583,NA,NA,methylarsonic acid,
oecd,1,"\xc1cido fosforoditioico, O, O-dimetil S-[2 - (metilamino)-2-oxoetil] \xe9ster",60515,NA,NA,"\xc1cido fosforoditioico, O, O-dimetil S-[2 - -2-oxoetil] \xe9ster",
oecd,1,"\xc1cido fosforamidotioico, N-acetil-, O, S-dimetil \xe9ster",30560191,NA,NA,"\xc1cido fosforamidotioico, N-acetil-, O, S-dimetil \xe9ster",choice list
oecd,1,"\xc1cido fosforamidotioico, O, S-dimetil \xe9ster",10265926,NA,NA,"\xc1cido fosforamidotioico, O, S-dimetil \xe9ster",NH3NH4NO2NO3
oecd,1,"\xc1cido fosforotioico, O, O-dimetil S-[2 - (metilamino)-2-oxoetil] \xe9ster",1113026,NA,NA,"\xc1cido fosforotioico, O, O-dimetil S-[2 - -2-oxoetil] \xe9ster",
oecd,1,Platinum,7440064,NA,NA,Platinum,DEETcreatinine corrected
oecd,1,Triflusulfuron-methyl,126535157,NA,NA,Triflusulfuron-methyl,"4-chlorophenyl3,4-dichlorophenyl"
oecd,1,"Bencenosulfonamida, 2 - (2-) cloroetoxi-N-[[(4-metoxi-6-metil-1 ,3,5-triazin-2-il) amino] carbonil] -",82097505,NA,NA,"Bencenosulfonamida, 2 -  cloroetoxi-N-[[ amino] carbonil] -",
oecd,1,"\xc1cido 2-tiofenocarboxilico, 3 -[[[[( 4-metoxi-6-metil-1 ,3,5-triazin-2-il) amino] carbonil] amino] sulfonil] -, \xe9ster met\xedlico",79277273,NA,NA,"\xc1cido 2-tiofenocarboxilico, 3 -[[[[ amino] carbonil] amino] sulfonil] -, \xe9ster met\xedlico",
oecd,1,"Phenol, 2-(1-methylethoxy)-, methylcarbamate",114261,NA,NA,"Phenol, 2--, methylcarbamate",creatinine corrected
oecd,1,"Phenol, 4-(1,1,3,3-tetramethylbutyl)-",140669,NA,NA,"Phenol, 4--",creatinine corrected
oecd,1,Arsenocholine,39895813,NA,NA,Arsenocholine,
oecd,1,Arsenic acid (H3AsO4),7778394,NA,NA,Arsenic acid ,
oecd,1,Arsenic trioxide,13464589,NA,NA,Arsenic trioxide,
oecd,1,"Methane, dichloro-",75092,NA,NA,"Methane, dichloro-",
oecd,1,"Methane, dibromo-",74953,NA,NA,"Methane, dibromo-",
oecd,1,"Benzene, chloro-",108907,NA,NA,"Benzene, chloro-",
oecd,1,"Ethane, hexachloro-",67721,NA,NA,"Ethane, hexachloro-",
oecd,1,"Ethene, 1,2-dichloro-, (1Z)-",156592,NA,NA,"Ethene, 1,2-dichloro-, -",
oecd,1,"Benzene, 1,2-dichloro-",95501,NA,NA,"Benzene, 1,2-dichloro-",
oecd,1,"Ethane, 1,2-dichloro-",107062,NA,NA,"Ethane, 1,2-dichloro-",
oecd,1,"Ethene, 1,2-dichloro-, (E)-",156605,NA,NA,"Ethene, 1,2-dichloro-, -",
oecd,1,"Propano, 1,2-dibromo-3-cloro -",96128,NA,NA,"Propano, 1,2-dibromo-3-cloro -",creatinine corrected
oecd,1,"Furan, 2,5-dimethyl-",625865,NA,NA,"Furan, 2,5-dimethyl-",
oecd,1,"Benzene, 1,3-dichloro-",541731,NA,NA,"Benzene, 1,3-dichloro-",
oecd,1,"Propane, 1,2-dichloro-",78875,NA,NA,"Propane, 1,2-dichloro-",creatinine corrected
oecd,1,"Etano, 1,1-dicloro -",75343,NA,NA,"Etano, 1,1-dicloro -",
oecd,1,"Ethane, 1,1,2-trichloro-",79005,NA,NA,"Ethane, 1,1,2-trichloro-",
oecd,1,"Ethane, 1,1,2,2-tetrachloro-",79345,NA,NA,"Ethane, 1,1,2,2-tetrachloro-",
oecd,1,"Ethane, 1,1,1-trichloro-",71556,NA,NA,"Ethane, 1,1,1-trichloro-",
oecd,1,"Ethene, trichloro-",79016,NA,NA,"Ethene, trichloro-",
oecd,1,"Benzene, nitro-",98953,NA,NA,"Benzene, nitro-",
oecd,1,"Benzene, ethenyl-",100425,NA,NA,"Benzene, ethenyl-",
oecd,1,"Ethene, tetrachloro-",127184,NA,NA,"Ethene, tetrachloro-",
oecd,1,"Methane, tetrachloro-",56235,NA,NA,"Methane, tetrachloro-",
oecd,1,"Benzo[a]pyrene, 3-hydroxy-",13345216,NA,NA,"Benzo[a]pyrene, 3-hydroxy-",
oecd,1,Benzo[a]pyrene,50328,NA,NA,Benzo[a]pyrene,
oecd,1,"3-Pyridinecarboxamide, 2-[[[[(4,6-dimethoxy-2-pyrimidinyl)amino]carbonyl]amino]sulfonyl]-N,N-dimethyl-",111991094,NA,NA,"3-Pyridinecarboxamide, 2-[[[[amino]carbonyl]amino]sulfonyl]-N,N-dimethyl-",
oecd,1,Mesosulfuron,208465218,NA,NA,Mesosulfuron,
oecd,1,"\xc1cido benzoico, 2 -[[[[( 4-metoxi-6-metil-1 ,3,5-triazin-2-il) amino] carbonil] amino] sulfonil] -, \xe9ster met\xedlico",74223646,NA,NA,"\xc1cido benzoico, 2 -[[[[ amino] carbonil] amino] sulfonil] -, \xe9ster met\xedlico",text
oecd,1,Carbofuranphenol,1563388,NA,NA,Carbofuranphenol,
oecd,1,"Chrysene, 4-hydroxy-",63019409,NA,NA,"Chrysene, 4-hydroxy-",
oecd,1,Chrysene,218019,NA,NA,Chrysene,
oecd,1,"Chrysene, 3-hydroxy-",63019396,NA,NA,"Chrysene, 3-hydroxy-",
oecd,1,"Chrysene, 6-hydroxy-",37515518,NA,NA,"Chrysene, 6-hydroxy-",
oecd,1,"Chrysene, 2-hydroxy-",65945064,NA,NA,"Chrysene, 2-hydroxy-",
oecd,1,Deethylatrazine,6190654,NA,NA,Deethylatrazine,
oecd,1,Atrazine,1912249,NA,NA,Atrazine,
oecd,1,"1,3,5-Triazine-2,4-diamine, 6-chloro-",3397624,NA,NA,"1,3,5-Triazine-2,4-diamine, 6-chloro-",
oecd,1,Atrazine mercaptureate,138722960,NA,NA,Atrazine mercaptureate,
oecd,1,Oxasulfuron,144651069,NA,NA,Oxasulfuron,
