"name","reported_chemical_name","reported_casrn"
"epa_dmr","PCB-Aroclor (mixture unspecified)","12767792"
"epa_dmr","Phosphorous, in total orthophosphate","7723140"
"epa_dmr","Tetrahydrofuran","109999"
"epa_dmr","Triethylamine","121448"
"epa_dmr","Oil petroleum, total recoverable","8002059"
"epa_dmr","Cyanide, free (amen. to chlorination)","57125"
"epa_dmr","Gold, total (as Au)","7440575"
"epa_dmr","Indium","7440746"
"epa_dmr","Palladium, total (as Pd)","7440053"
"epa_dmr","1-Chloro-2-nitrobenzene","88733"
"epa_dmr","2-Chloroaniline","95512"
"epa_dmr","3,3'-Dimethylbenzidine","119937"
"epa_dmr","3-Chloroaniline","108429"
"epa_dmr","4-Chloroaniline","106478"
"epa_dmr","4-Methylphenol","106445"
"epa_dmr","Dichloran, total","99309"
"epa_dmr","Diphenamid","957517"
"epa_dmr","Methyl naphthalene","1321944"
"epa_dmr","m-Toluidine","108441"
"epa_dmr","Organics, volatile (NJAC reg. 7:23-17e)","<NA>"
"epa_dmr","Chlorodifluoromethane","75456"
"epa_dmr","Dimethyldithiocarbamate","79458"
"epa_dmr","Ethanolamine","141435"
"epa_dmr","Surfactants, anionic","<NA>"
"epa_dmr","Oxidants, free available","<NA>"
"epa_dmr","Strontium, total (as Sr)","7440246"
"epa_dmr","Cyclohexylamine","108918"
"epa_dmr","Nitrogen, Ammonia  Total","7664417"
"epa_dmr","Phosphorus, Total (Avg Seasonal Load Cap)","7723140"
"epa_dmr","Oxygen demand, ultimate","<NA>"
"epa_dmr","Chromium, dry weight","7440473"
"epa_dmr","Lead, dry weight","7439921"
"epa_dmr","Nickel, dry weight","7440020"
"epa_dmr","Zinc, dry weight","7440666"
"epa_dmr","Phosphate, ortho (as PO4)","14265442"
"epa_dmr","<NA>","<NA>"
"epa_dmr","Oil and grease (soxhlet extr.) tot.","<NA>"
"epa_dmr","Phosphorous, total organic (as P)","7723140"
"epa_dmr","Calcium Chloride","10043524"
"epa_dmr","Biomass, plankton","<NA>"
"epa_dmr","Organic halides, total","<NA>"
"epa_dmr","Hydroquinone","123319"
"epa_dmr","Morpholine","110918"
"epa_dmr","Spectrus CT 1300","<NA>"
"epa_dmr","Solids, fixed suspended","<NA>"
"epa_dmr","Radon, total in water","10043922"
"epa_dmr","Adsorbable organic halides (AOX)","<NA>"
"epa_dmr","Diphenylamine","122394"
"epa_dmr","Sulfate, dissolved (as SO4)","14808798"
"epa_dmr","Tolytriazole","29385431"
"epa_dmr","Hydrogen sulfide, unionized","7783064"
"epa_dmr","Volatile organics detected","<NA>"
"epa_dmr","Produced water, oil and grease","<NA>"
"epa_dmr","Methylene chloride, dry weight","75092"
"epa_dmr","Combined metals sum","<NA>"
"epa_dmr","BOD, (ult. all stages)","<NA>"
"epa_dmr","BOD, nitrogen inhib 5-day (20 deg. C)","<NA>"
"epa_dmr","Dioxin (TCDD) suspended","1746016"
"epa_dmr","Tetrahydroxymethylphosphonium chloride, THPC","124641"
"epa_dmr","Chloroform, dissolved","67663"
"epa_dmr","Phosphorus, Total As P","7723140"
"epa_dmr","Total Suspended Solids","<NA>"
"epa_dmr","BOD, 5-day","<NA>"
"epa_dmr","Total K001 Constituents","<NA>"
"epa_dmr","Chlorine, free residual, total effluent","7782505"
"epa_dmr","Endrin + endrin aldehyde (sum)","<NA>"
"epa_dmr","Fats, oils & grease (total o & g less TPH)","<NA>"
"epa_dmr","Dibromochloropropane","96128"
"epa_dmr","Nitrogen, Dissolved","7727379"
"epa_dmr","Clostridium perfringens","<NA>"
"epa_dmr","Ametryn","834128"
"epa_dmr","Trifluralin","1582098"
"epa_dmr","Pentachloroethane","76017"
"epa_dmr","Nitrite plus nitrate dissolved 1 det.","7727379"
"epa_dmr","Aluminum","7429905"
"epa_dmr","Alkalinity, carbonate (as CaCO3)","<NA>"
"epa_dmr","Boron, dissolved (as B)","7440428"
"epa_dmr","1,3-Dichloropropene, total weight","542756"
"epa_dmr","Halogen, total residual","<NA>"
"epa_dmr","Polyram","9006422"
"epa_dmr","Solids, total dissolved- 180 deg. C","<NA>"
"epa_dmr",".delta.-Benzenehexachloride","319868"
"epa_dmr","Benzo[j]fluoranthene","205823"
"epa_dmr","Solids, total suspd. non-volatile","<NA>"
"epa_dmr","Formalin","50000"
"epa_dmr","Ethyl mercaptan","75081"
"epa_dmr","N-Hexane","110543"
"epa_dmr","Benzene (volatile analysis)","71432"
"epa_dmr","Strontium, total recoverable, ug/L","7440246"
"epa_dmr","4-Nitro-N-methylphthalimide, total","41663847"
"epa_dmr","Betz clam-trol CT-2","193700059"
"epa_dmr","4-Methyl-2-pentanone","108101"
"epa_dmr","Amyl alcohol","71410"
"epa_dmr","Dimethyl sulfoxide, total","67685"
"epa_dmr","Ethyl acetate","141786"
"epa_dmr","Isobutyraldehyde","78842"
"epa_dmr","Isopropyl acetate, total effluent","108214"
"epa_dmr","Isopropyl ether","108203"
"epa_dmr","Methyl cellosolve","109864"
"epa_dmr","Methyl cyanide (acetonitrile)","75058"
"epa_dmr","Methyl formate","107313"
"epa_dmr","n-Amyl acetate","628637"
"epa_dmr","n-Butyl acetate","123864"
"epa_dmr","n-Heptane","142825"
"epa_dmr","o-Dichlorobenzene","95501"
"epa_dmr","Ammonium picrate","131748"
"epa_dmr","2-Butanone","78933"
"epa_dmr","Nitrate nitrogen, dry weight","14797558"
"epa_dmr","Trichloroethane","25323891"
"epa_dmr","Naphthenic acid","1338245"
"epa_dmr","Acetaldehyde","75070"
"epa_dmr","Butachlor","23184669"
"epa_dmr","Metolachlor","51218452"
"epa_dmr","Annual Nitrate Nitrogen Discharged","14797558"
"epa_dmr","BOD, carbonaceous, 5-day, 20 deg C","<NA>"
"epa_dmr","Hydrocarbons, total gas chromatograph","308067530"
"epa_dmr","Chlorite","14998277"
"epa_dmr","Freon, total","<NA>"
"epa_dmr","Solids, total dissolved (inorganic)","<NA>"
"epa_dmr","Glutaraldehyde","111308"
"epa_dmr","1,2,3-Benzotriazole","95147"
"epa_dmr","Acetic acid","64197"
"epa_dmr","Propanal","123386"
"epa_dmr","Propionic acid, total","79094"
"epa_dmr","n-Propyl alcohol","71238"
"epa_dmr","Nitrite + Nitrate total [as N]","7727379"
"epa_dmr","Phenolics, total","<NA>"
"epa_dmr","Suspended solids","<NA>"
"epa_dmr","Titanium, total recoverable","7440326"
"epa_dmr","n-Butylbenzene sulfonamide (in water)","3622842"
"epa_dmr","Trimethylbenzene","25551137"
"epa_dmr","Metals, total","<NA>"
"epa_dmr","Tetrachloroguaiacol (4cg) in whole water","2539175"
"epa_dmr","Selenium, dry weight","7782492"
"epa_dmr","Cyanide, free not amenable to chlorin.","57125"
"epa_dmr",".alpha.-BHC dissolved","319846"
"epa_dmr",".beta.-BHC, dissolved","319857"
"epa_dmr","Technetium 99, total (14)","14133767"
"epa_dmr","Molybdenum, dry weight","7439987"
"epa_dmr","Zinc, total","7440666"
"epa_dmr","Chlorides & sulfates","<NA>"
"epa_dmr","Alkalinity, bicarbonate (as CaCO3)","<NA>"
"epa_dmr","Calcium sulfate","7778189"
"epa_dmr","2-Methylnaphthalene","91576"
"epa_dmr","Dock discharge of phosphorus","7723140"
"epa_dmr","Metals, tox priority pollutants, total","<NA>"
"epa_dmr","2,3,4,5-Tetrachlorophenol","4901513"
"epa_dmr","Bromodichloroethane","683534"
"epa_dmr","CBOD5/NH3-N","<NA>"
"epa_dmr","Norflurazon","27314132"
"epa_dmr","Propazine","139402"
"epa_dmr","Terbuthylazine","5915413"
"epa_dmr","Chloroprene","126998"
"epa_dmr","1,3,5-Trinitrobenzene","99354"
"epa_dmr","1,3-Dinitrobenzene","99650"
"epa_dmr","2-Amino-4,6-dinitrotoluene","35572782"
"epa_dmr","2-Nitrotoluene","88722"
"epa_dmr","3-Nitrotoluene","99081"
"epa_dmr","4-Amino-2,6-dinitrotoluene","19406510"
"epa_dmr","4-Nitrotoluene","99990"
"epa_dmr","Tetryl","479458"
"epa_dmr","Solids, volatile dissolved","<NA>"
"epa_dmr","Carbon, total (as C)","7440440"
"epa_dmr","Copper","7440508"
"epa_dmr","4-Chlorophenol","106489"
"epa_dmr","Dichlorodibromomethane","594183"
"epa_dmr","Chlorine dioxide","10049044"
"epa_dmr","Bis(chloromethyl) ether, dry weight","542881"
"epa_dmr","Solids, fixed dissolved","<NA>"
"epa_dmr","Zirconium, total","7440677"
"epa_dmr","2-Methoxyethanol","109864"
"epa_dmr","Acetonitrile","75058"
"epa_dmr","Isopropyl acetate","108214"
"epa_dmr","Methyl isobutyl ketone","108101"
"epa_dmr","Monochlorobenzenes","108907"
"epa_dmr","Solids, total dissolved, total tons","<NA>"
"epa_dmr","Solids, total fixed","<NA>"
"epa_dmr","Produced water, Radium 226, total","13982633"
"epa_dmr","Produced water, Radium 228, total","15262201"
"epa_dmr","Glycol, total","107211"
"epa_dmr","Biocides","<NA>"
"epa_dmr","Nitrogen, Total as NO3 + NH3","7727379"
"epa_dmr","Terpineol","8000417"
"epa_dmr","Nitrogen, ammonia dissolved","7664417"
"epa_dmr","Nitrogen, nitrate dissolved","14797558"
"epa_dmr","Bis(2-ethylhexyl) adipate","103231"
"epa_dmr","Polychlorinated biphenyls (PCB) pg/L","1336363"
"epa_dmr","Heptachlor + Heptachlor Epoxide","<NA>"
"epa_dmr","CN, free (amenable to chlorine)","57125"
"epa_dmr","Arsenic, Inorganic","7440382"
"epa_dmr","2-Chloroethyl vinyl ether, dry weight","110758"
"epa_dmr","Dichloroethane","1300216"
"epa_dmr","Acidity","<NA>"
"epa_dmr","Organics-tot voltile (NJAC reg.7:23-17e)","<NA>"
"epa_dmr","Beryllium, dissolved (as Be)","7440417"
"epa_dmr","Thallium, dissolved (as Tl)","7440280"
"epa_dmr","Diethyl ether","60297"
"epa_dmr","Dioxane","123911"
"epa_dmr","Suspended Solids, Total","<NA>"
"epa_dmr","Cyanuric acid","108805"
"epa_dmr","Poly[hexamethylenebiguanide] hydrochloride","32289580"
"epa_dmr","Bromine chloride","13863417"
"epa_dmr","Manganese, suspended","7439965"
"epa_dmr","Solids, total","<NA>"
"epa_dmr","Nonyl phenoxypoly ethanol","<NA>"
"epa_dmr","Phthalates, total","<NA>"
"epa_dmr","Cobalt, dissolved (as Co)","7440484"
"epa_dmr","Total Group I Polycyclic Aromatic Hydrocarbons","130498292"
"epa_dmr","Total Group II Polycyclic Aromatic Hydrocarbons","130498292"
"epa_dmr","Rhodamine WT dye","37299868"
"epa_dmr","Di-2-ethylhexyl phthalate","117817"
"epa_dmr",".gamma.-Chlordane, whole water","5566347"
"epa_dmr","Chlordane, .alpha.-, whole water","5103719"
"epa_dmr","EPTC","759944"
"epa_dmr","Toxics","<NA>"
"epa_dmr","1,1-Dichloroethane, dry weight","75343"
"epa_dmr","2,4,5-T","93765"
"epa_dmr","Chloropicrin","76062"
"epa_dmr","Cresol","1319773"
"epa_dmr","BOD","<NA>"
"epa_dmr","C11-C22 Aromatics","<NA>"
"epa_dmr","C19-C36 Aliphatics","<NA>"
"epa_dmr","C5-C8 Aliphatics","<NA>"
"epa_dmr","C9-C10 Aromatics","<NA>"
"epa_dmr","C9-C12 Aliphatics","<NA>"
"epa_dmr","C9-C18 Aliphatics","<NA>"
"epa_dmr","2,3,7,8-TCDD TEC","<NA>"
"epa_dmr","Dibromodichloromethane","594183"
"epa_dmr","Dinitrobutyl phenol","88857"
"epa_dmr","Ethyl parathion","56382"
"epa_dmr","1,1-Dichloro-1,2,2,2-tetrafluoroethane","374072"
"epa_dmr","1,1-Dichloro-2,2,2-trifluoroethane","306832"
"epa_dmr","Nalco Macrotrol 9210","<NA>"
"epa_dmr","Octachlorocyclopentene","706785"
"epa_dmr","Dichloroethene, total","25323302"
"epa_dmr","Spinosad (DE-105)","168316958"
"epa_dmr","Base/neutral compounds","<NA>"
"epa_dmr","Purgeable aromatics Method 602","<NA>"
"epa_dmr","Camphor, whole water","76222"
"epa_dmr","N-Ethylbenzenamine","103695"
"epa_dmr","N-Methylbenzeneamine","100618"
"epa_dmr","Ethyl ether, by gas chromatograph","60297"
"epa_dmr",".alpha.-Endosulfan, in waste","959988"
"epa_dmr",".beta.-Endosulfan, in waste","33213659"
"epa_dmr","Oxidants released, total residual","<NA>"
"epa_dmr","Potassium, dissolved (as K)","7440097"
"epa_dmr","Chlorine produced oxidants","<NA>"
"epa_dmr","Hardness, Ca Mg Calculated (mg/L as CaCO3)","<NA>"
"epa_dmr","Diesel range organics diesel, total, wtr","<NA>"
"epa_dmr","Amines, organic total","<NA>"
"epa_dmr","Suspended solids, total annual","<NA>"
"epa_dmr","Oil & grease (freon extr.-IR meth) tot, RC","<NA>"
"epa_dmr","Endothall salts and esters","<NA>"
"epa_dmr","Terbufos (counter) total","13071799"
"epa_dmr","Ethylene glycol dinitrate","628966"
"epa_dmr","Nitroglycerin by gas chromatography","55630"
"epa_dmr","Solids accumulation rate tot dry weight","<NA>"
"epa_dmr","Trichloroethylene, dissolved","79016"
"epa_dmr","BOD, carbonaceous, 20 day, 20 C","<NA>"
"epa_dmr","Phosphorous, total recoverable","7723140"
"epa_dmr","Nitrogen, nitrate (NO3), (water)","14797558"
"epa_dmr","Benzene, dissolved","71432"
"epa_dmr","Fluorine","7782414"
"epa_dmr","2,6-Dichlorophenol","87650"
"epa_dmr","Benzyl alcohol","100516"
"epa_dmr","MCPP","93652"
"epa_dmr","Merphos","150505"
"epa_dmr","Naled","300765"
"epa_dmr","Phorate","298022"
"epa_dmr","Phosphorothioic acid, O,O,O-triethyl ester","126681"
"epa_dmr","Ronnel","299843"
"epa_dmr","Organic active ingredients (40 CFR455)","<NA>"
"epa_dmr","Neptune Blue","39409455"
"epa_dmr","Benzene, halogenated","<NA>"
"epa_dmr","Prometryn","7287196"
"epa_dmr","Acetate, Total","71501"
"epa_dmr","3-Methylphenol","108394"
"epa_dmr","Cyclohexanone","108941"
"epa_dmr","Dipropylene Glycol","25265718"
"epa_dmr","Amoxicillin","61336707"
"epa_dmr","Ampicillin","69534"
"epa_dmr","Diethylene glycol dinitrate, total","693210"
"epa_dmr","Nitrogen, Kjeldahl, dissolved (as N)","7727379"
"epa_dmr","Iodide (as I)","20461545"
"epa_dmr","1-Methylnaphthalene","90120"
"epa_dmr","Hydroxide","14280309"
"epa_dmr","Fuel, diesel, #1","68334305"
"epa_dmr","Gasoline, regular","68425296"
"epa_dmr","Amyl acetate, total","628637"
"epa_dmr","Phosphate, poly (as PO4)","14265442"
"epa_dmr","Solids, dry, discharge to sol. handling sys.","<NA>"
"epa_dmr","Chloral hydrate","302170"
"epa_dmr","Solids, total susp. per 1000 gallons","<NA>"
"epa_dmr","Nitrogen, organic, dissolved (as N)","7727379"
"epa_dmr","Ferrous sulfate","7720787"
"epa_dmr","Creosote [Coal Tar]","8001589"
"epa_dmr","Hydrocarbons, in H2O, IR, CC14 extractible chromatograph","<NA>"
"epa_dmr","Vanadium, dissolved (as V)","7440622"
"epa_dmr","Surfactants (linear alkylate sulfonate)","42615292"
"epa_dmr","Tri-n-butyl phosphate","126738"
"epa_dmr","Chlorotoluene","25168052"
"epa_dmr","Total agg concentration #1","<NA>"
"epa_dmr","Total agg concentration #2","<NA>"
"epa_dmr","Trichlorobenzene","12002481"
"epa_dmr","Fluoroborates","16872110"
"epa_dmr","1-Butanol","71363"
"epa_dmr","2-Ethoxyethanol","110805"
"epa_dmr","2-Methyl-1,3-dioxolane","497267"
"epa_dmr","2-Phenoxyethanol","122996"
"epa_dmr","Dimethyl terephthalate","120616"
"epa_dmr","Triphenyl phosphate","115866"
"epa_dmr","Oxygen demand, total (tod)","<NA>"
"epa_dmr","Dechlorane plus","13560899"
"epa_dmr","Dichlorobenzyl trifluoride","30498352"
"epa_dmr","Dichlorotoluene","29797408"
"epa_dmr","Monochlorobenzyl trifluoride","88164"
"epa_dmr","Monochlorotoluene","25168052"
"epa_dmr","Tetrachlorobenzene","12408105"
"epa_dmr","Total agg concentration #3","<NA>"
"epa_dmr","Cesium, total (as Cs)","7440462"
"epa_dmr","BOD, carbonaceous, 28-day (20 deg. C)","<NA>"
"epa_dmr","Trichlorotrifluoroethane","26523648"
"epa_dmr","2,2-Dibromo-3-nitrilopropionamide","10222012"
"epa_dmr","Hydrazines, total","<NA>"
"epa_dmr","Nitrofurans","<NA>"
"epa_dmr","N-Methyl-2-pyrrolidone","872504"
"epa_dmr","Tungsten, total","7440337"
"epa_dmr","(1,1,3,3-Tetramethylbutyl)phenol","27193288"
"epa_dmr","3-methylphenol and 4-methylphenol Combination","27029761"
"epa_dmr","Bisphenol-A (.alpha.)","80057"
"epa_dmr","tert-Butylphenol","27178343"
"epa_dmr","1-Hydroxyethylidene","2809214"
"epa_dmr","Propylene glycol monobutyl ether","5131668"
"epa_dmr","ortho-xylene","95476"
"epa_dmr","Ozone","10028156"
"epa_dmr","EDTA","60004"
"epa_dmr","Total agg concentration #4","<NA>"
"epa_dmr","Chlorine, total residual, duration of violation","<NA>"
"epa_dmr","Glycol (total)","107211"
"epa_dmr","Dibutyl phthalate","84742"
"epa_dmr","Purgeable hydrocarbons, Meth. 601","<NA>"
"epa_dmr","Silver, ionic","14701214"
"epa_dmr","Chloramine, total","10599903"
"epa_dmr","Diquat product","2764729"
"epa_dmr","Terramycin","79572"
"epa_dmr","Betz slimicide C-31, total","<NA>"
"epa_dmr","Alkyl bensene sulfonates, linear (LAS)","42615292"
"epa_dmr","Methyl phenol","1319773"
"epa_dmr","Sodium chloride (salt)","7647145"
"epa_dmr","Iron and manganese, total","<NA>"
"epa_dmr","2-Methyl-2-propanol","75650"
"epa_dmr","Halogens, total combined","<NA>"
"epa_dmr","Chlorhexidine diacetate","56951"
"epa_dmr","Coconut Diethanolamide","68603429"
"epa_dmr","Dimethyl Benzyl Ammonium Chloride","<NA>"
"epa_dmr","2-Methylpyridine","109068"
"epa_dmr","3-Methylpyridine","108996"
"epa_dmr","Residue, tot fltrble (dried at 105 C)","<NA>"
"epa_dmr","Chlorinated dibenzo-p-dioxins, effluent","136677093"
"epa_dmr","Ammonium perfluoroctanoate","3825261"
"epa_dmr","Iron, suspended","7439896"
"epa_dmr","Chlorinated hydrocarbons, general","<NA>"
"epa_dmr","Buthdiene, total","106990"
"epa_dmr","Oil & grease, non-polar material","<NA>"
"epa_dmr","Lead, total dry weight (as Pb)","7439921"
"epa_dmr","Chloride, organic, total","16887006"
"epa_dmr","Glycol mix applied","<NA>"
"epa_dmr","Chlorophyll A, corrected","479618"
"epa_dmr","Chemical oxygen demand, soluble","<NA>"
"epa_dmr","Arochlor 1268","11100144"
"epa_dmr","Niobium, Total","7440031"
"epa_dmr","Sanitary waste, BOD, 5-day","<NA>"
"epa_dmr","Sanitary waste, TSS","<NA>"
"epa_dmr","Chlorine, combined available","7782505"
"epa_dmr","Resorcinol","108463"
"epa_dmr","Tantalum, total","7440257"
"epa_dmr","Nalco H150M","<NA>"
"epa_dmr","PCBs Dry Weather Analysis","1336363"
"epa_dmr","PCBs Wet Weather Analysis","1336363"
"epa_dmr","n-Propyl Bromide","106945"
"epa_dmr","Florfenicol","73231342"
"epa_dmr","Phosphorus, total soluble (as PO4)","14265442"
"epa_dmr","cis-1,2-Dichloroethylene, total","156592"
"epa_dmr","4-Isopropyltoluene","99876"
"epa_dmr","Vanadium, total","7440622"
"epa_dmr","Propane, 2-methoxy-2-methyl","1634044"
"epa_dmr","Selenate, Total Recoverable","14124686"
"epa_dmr","Selenite, Total Recoverable","14124675"
"epa_dmr","Nitrobodies, total","<NA>"
"epa_dmr","Total suspendable solids","<NA>"
"epa_dmr","Ethylbenzene, dry weight","100414"
"epa_dmr","Vinyl acetate","108054"
"epa_dmr","Nitrogen, Kjeldahl,Total  [TKN], insoluble","7727379"
"epa_dmr","Phosphorus, insoluble","7723140"
"epa_dmr","Inorganic suspended solids","<NA>"
"epa_dmr","Furans","<NA>"
"epa_dmr","Sodium salt of acifluorofen","62476599"
"epa_dmr","Hexachlorophene","70304"
"epa_dmr","Nonpurgeable Organic Halides","<NA>"
"epa_dmr","Purgeable Organic Halides","<NA>"
"epa_dmr","Dacthal","1861321"
"epa_dmr","Diazoxon","962583"
"epa_dmr","Acetone, dry weight","67641"
"epa_dmr","Methylstyrene","98839"
"epa_dmr","Chlorinated hydrocarbons, total","<NA>"
"epa_dmr","trans-1,4-Dichloro-2-butene","110576"
"epa_dmr","Molybdenum, dissolved (as Mo)","7439987"
"epa_dmr","Nitrogen oxides (as N)","7727379"
"epa_dmr","1,2-Propanediol","57556"
"epa_dmr","3-Methylcholanthrene","56495"
"epa_dmr","Benzo[rst]pentaphene","189559"
"epa_dmr","Dibenz[a,h]acridine","226368"
"epa_dmr","Dibenz[a,j]acridine","224420"
"epa_dmr","Dibenzo[a,e]pyrene","192654"
"epa_dmr","Dibenzo[a,h]pyrene","189640"
"epa_dmr","Klebsiella species","<NA>"
"epa_dmr","Perylene","198550"
"epa_dmr","Solids, total volatile","<NA>"
"epa_dmr","Tebuconazole","107534963"
"epa_dmr","BOD, 5-day, dissolved","<NA>"
"epa_dmr","Cyanide, dissolved std method","57125"
"epa_dmr","Bicarbonate as (CaCO3)","<NA>"
"epa_dmr","Titanium, dissolved (as Ti)","7440326"
"epa_dmr","Hydrocarbon, total recoverable","308067530"
"epa_dmr","Cyfluthrin","68359375"
"epa_dmr","Temephos","3383968"
"epa_dmr","Tebupirimfos","96182535"
"epa_dmr","Permethrin, total","52645531"
"epa_dmr","Pyrifenox","88283414"
"epa_dmr","Terbufos","13071799"
"epa_dmr","Pymetrozine","123312890"
"epa_dmr","Deltamethrin","<NA>"
"epa_dmr","Metam-sodium","137428"
"epa_dmr","Asana","66230044"
"epa_dmr","Dimethoate","60515"
"epa_dmr","Dimethyl disulfide, total (DMDS)","624920"
"epa_dmr","Trichorofon","52686"
"epa_dmr","Profenofos","41198087"
"epa_dmr","Chlorethoxyfos","54593838"
"epa_dmr","Prothiofos","34643464"
"epa_dmr","Pirimicarb","23103982"
"epa_dmr","Metam Potassium","137417"
"epa_dmr","Tefluthrin","79538322"
"epa_dmr","Chiral (Stereoisomer of MP062)","<NA>"
"epa_dmr","Dicrotophos","141662"
"epa_dmr","Bifenthrin","82657043"
"epa_dmr","MP062 (Steward)","173584446"
"epa_dmr","PCNB","82688"
"epa_dmr","Herbicides, total","<NA>"
"epa_dmr","Acid compounds","<NA>"
"epa_dmr","Total base/neutral priority pollutants","<NA>"
"epa_dmr","Total acid priority pollutants","<NA>"
"epa_dmr","Terbutryn, total","886500"
"epa_dmr","Oxygen demand, nitrogenous, ultimate","<NA>"
"epa_dmr","Oxygen demand, ult. carbonaceous (UCOD)","<NA>"
"epa_dmr","Permanganate, Dissolved","14333132"
"epa_dmr","2-sec-Butyl-4,6-dinitrophenol","88857"
"epa_dmr","Permanganate, Total","14333132"
"epa_dmr","Fensulfothion","115902"
"epa_dmr","Trifluralin (C13H16F3N3O4)","1582098"
"epa_dmr","Fenarimol","60168889"
"epa_dmr","Bromacil","314409"
"epa_dmr","Benfluralin","1861401"
"epa_dmr","Methamidophos, organic pesticide","10265926"
"epa_dmr","Pronamide","23950585"
"epa_dmr","Bromoxynil","1689845"
"epa_dmr","Tebuthiuron","34014181"
"epa_dmr","Ethalfluralin water, total","55283686"
"epa_dmr","Methomyl","16752775"
"epa_dmr","Cyanazine","21725462"
