,DSSTox_Source_Record_Id,external_id,reported_chemical_name,reported_casrn,DSSTox_Substance_Id,Substance_Name,Substance_CASRN,Substance_Type,Structure_InChIKey,Structure_Formula
11038,DTXRID3016483199,ctd-1527,Chlormequat,999-81-5,DTXSID4048064,Chlormequat,7003-89-6,Single Compound,JUZXDNPBRPUIOR-UHFFFAOYSA-N,C5H13ClN
11039,DTXRID4016483200,ctd-1528,"2,4,6-trichlorophenol",88-06-2,DTXSID5021386,"2,4,6-Trichlorophenol",88-06-2,Single Compound,LINPIYWFGCPVIE-UHFFFAOYSA-N,C6H3Cl3O
11040,DTXRID2016483201,ctd-1529,"2,4,5-trichlorophenol",95-95-4,DTXSID4024359,"2,4,5-Trichlorophenol",95-95-4,Single Compound,LHJGJYXLEPZJPM-UHFFFAOYSA-N,C6H3Cl3O
11041,DTXRID0016483202,ctd-1530,mono-n-octyl phthalate,5393-19-1,DTXSID4052714,Octyl hydrogen phthalate,5393-19-1,Single Compound,PKIYFBICNICNGJ-UHFFFAOYSA-N,C16H22O4
11042,DTXRID8016483203,ctd-1531,coproporphyrin I,531-14-6,DTXSID90883425,"21H,23H-Porphine-2,7,12,17-tetrapropanoic acid, 3,8,13,18-tetramethyl-",531-14-6,Single Compound,VORBHEGMEBOMMB-JRHDEHKPSA-N,C36H38N4O8
11043,DTXRID6016483204,ctd-1532,coproporphyrin III,14643-66-4,DTXSID50904307,Coproporphyrin III,14643-66-4,Single Compound,JWFCYWSMNRLXLX-UJJXFSCMSA-N,C36H38N4O8
11044,DTXRID4016483205,ctd-1533,uroporphyrin I,607-14-7,DTXSID90896979,Uroporphyrin I,607-14-7,Single Compound,DAFUFNRZWDWXJP-JRHDEHKPSA-N,C40H38N4O16
11045,DTXRID2016483206,ctd-1534,uroporphyrin III,18273-06-8,DTXSID70896977,Uroporphyrin III,18273-06-8,Single Compound,VZVFNUAIRVUCEW-UJJXFSCMSA-N,C40H38N4O16
11046,DTXRID0016483207,ctd-1535,Praseodymium,7440-10-0,DTXSID4064684,Praseodymium,7440-10-0,Single Compound,PUDIUYLPXJFUGB-UHFFFAOYSA-N,Pr
11047,DTXRID8016483208,ctd-1536,protocatechuic acid,99-50-3,DTXSID4021212,"3,4-Dihydroxybenzoic acid",99-50-3,Single Compound,YQUVCSBJEUQKSH-UHFFFAOYSA-N,C7H6O4
11048,DTXRID6016483209,ctd-1537,Rhodium,7440-16-6,DTXSID3052480,Rhodium,7440-16-6,Single Compound,MHOVAHRLVXNVSD-UHFFFAOYSA-N,Rh
11049,DTXRID1016483210,ctd-1538,Ruthenium,7440-18-8,DTXSID9064687,Ruthenium,7440-18-8,Single Compound,KJTLSVCANCCWHF-UHFFFAOYSA-N,Ru
11050,DTXRID9016483211,ctd-1539,Samarium,7440-19-9,DTXSID4064688,Samarium,7440-19-9,Single Compound,KZUNJOHGWZRPMI-UHFFFAOYSA-N,Sm
11051,DTXRID7016483212,ctd-1540,mandelic acid,90-64-2,DTXSID6023234,Mandelic acid,90-64-2,Mixture of Stereoisomers,IWYDHOAUDWTVEP-UHFFFAOYNA-N,C8H8O3
11052,DTXRID5016483213,ctd-1541,Tellurium,13494-80-9,DTXSID9032119,Tellurium,13494-80-9,Single Compound,PORWMNRCUJJQNO-UHFFFAOYSA-N,Te
11053,DTXRID3016483214,ctd-1542,Terbium,7440-27-9,DTXSID3064691,Terbium,7440-27-9,Single Compound,GZCRRIHWUXGPOV-UHFFFAOYSA-N,Tb
11054,DTXRID1016483215,ctd-1543,diethyllead,24952-65-6,DTXSID80231138,"Plumbane, diethyl-",81494-11-3,Single Compound,JUUVKOUSGRIGLL-UHFFFAOYSA-N,C4H10Pb
11055,DTXRID9016483216,ctd-1544,triethyllead,5224-23-7,DTXSID20200282,Triethyllead,5224-23-7,Single Compound,TYJYDMNSGDYIDI-UHFFFAOYSA-N,C6H16Pb
11056,DTXRID7016483217,ctd-1545,thiocyanate,302-04-5,DTXSID8047763,Thiocyanate,302-04-5,Single Compound,ZMZDMBWJUHKJPS-UHFFFAOYSA-M,CNS
11057,DTXRID5016483218,ctd-1546,Thulium,7440-30-4,DTXSID8064692,Thulium,7440-30-4,Single Compound,FRNOGLGSGLTDKL-UHFFFAOYSA-N,Tm
11058,DTXRID3016483219,ctd-1547,Ytterbium,7440-64-4,DTXSID4046993,Ytterbium,7440-64-4,Single Compound,NAWDYIZEMPQZHO-UHFFFAOYSA-N,Yb
11059,DTXRID8016483220,ctd-1548,Yttrium,7440-65-5,DTXSID0049816,Yttrium,7440-65-5,Single Compound,VWQVUPCCIRVNHF-UHFFFAOYSA-N,Y
11060,DTXRID6016483221,ctd-1549,bromoacetate,68-10-0,DTXSID60218189,Bromoacetate,68-10-0,Single Compound,KDPAWGWELVVRCH-UHFFFAOYSA-M,C2H2BrO2
11061,DTXRID4016483222,ctd-1550,chloroacetic acid,79-11-8,DTXSID4020901,Chloroacetic acid,79-11-8,Single Compound,FOCAUTSVDIKZOP-UHFFFAOYSA-N,C2H3ClO2
11062,DTXRID2016483223,ctd-1551,Ethinyl Estradiol,57-63-6,DTXSID5020576,17alpha-Ethinylestradiol,57-63-6,Single Compound,BFPYWIDHMRZLRN-SLHNCBLASA-N,C20H24O2
11063,DTXRID0016483224,epa_nscrlft-232,"1,2,3,4,6,7,8-HpCDD",35822-46-9,DTXSID1052034,"1,2,3,4,6,7,8-Heptachlorodibenzodioxin",35822-46-9,Single Compound,WCLNVRQZUKYVAI-UHFFFAOYSA-N,C12HCl7O2
11064,DTXRID8016483225,epa_nscrlft-233,"1,2,3,4,6,7,8-HpCDF",67562-39-4,DTXSID8052350,"1,2,3,4,6,7,8-Heptachlorodibenzo[b,d]furan",67562-39-4,Single Compound,WDMKCPIVJOGHBF-UHFFFAOYSA-N,C12HCl7O
11065,DTXRID6016483226,epa_nscrlft-234,"1,2,3,4,7,8,9-HpCDF",55673-89-7,DTXSID9052216,"1,2,3,4,7,8,9-Heptachlorodibenzofuran",55673-89-7,Single Compound,VEZCTZWLJYWARH-UHFFFAOYSA-N,C12HCl7O
11066,DTXRID4016483227,epa_nscrlft-235,"1,2,3,4,7,8-HxCDD",39227-28-6,DTXSID8052067,"1,2,3,4,7,8-Hexachlorodibenzodioxin",39227-28-6,Single Compound,WCYYQNSQJHPVMG-UHFFFAOYSA-N,C12H2Cl6O2
11067,DTXRID2016483228,epa_nscrlft-236,"1,2,3,4,7,8-HxCDF",70648-26-9,DTXSID6029915,"1,2,3,4,7,8-Hexachlorodibenzofuran",70648-26-9,Single Compound,LVYBAQIVPKCOEE-UHFFFAOYSA-N,C12H2Cl6O
11068,DTXRID0016483229,epa_nscrlft-237,"1,2,3,6,7,8-HxCDD",57653-85-7,DTXSID0023824,"1,2,3,6,7,8-Hexachlorodibenzo-p-dioxin",57653-85-7,Single Compound,YCLUIPQDHHPDJJ-UHFFFAOYSA-N,C12H2Cl6O2
11069,DTXRID5016483230,epa_nscrlft-238,"1,2,3,6,7,8-HxCDF",57117-44-9,DTXSID2069155,"1,2,3,6,7,8-Hexachlorodibenzofuran",57117-44-9,Single Compound,JEYJJJXOFWNEHN-UHFFFAOYSA-N,C12H2Cl6O
11070,DTXRID3016483231,epa_nscrlft-239,"1,2,3,7,8,9-HxCDD",19408-74-3,DTXSID6023781,"1,2,3,7,8,9-Hexachlorodibenzo-p-dioxin",19408-74-3,Single Compound,LGIRBUBHIWTVCK-UHFFFAOYSA-N,C12H2Cl6O2
11071,DTXRID1016483232,epa_nscrlft-240,"1,2,3,7,8,9-HxCDF",72918-21-9,DTXSID9052470,"1,2,3,7,8,9-Hexachlorodibenzo[b,d]furan",72918-21-9,Single Compound,PYUSJFJVDVSXIU-UHFFFAOYSA-N,C12H2Cl6O
11072,DTXRID9016483233,epa_nscrlft-241,"1,2,3,7,8-PeCDD",40321-76-4,DTXSID7052078,"1,2,3,7,8-Pentachlorodibenzo-p-dioxin",40321-76-4,Single Compound,FSPZPQQWDODWAU-UHFFFAOYSA-N,C12H3Cl5O2
11073,DTXRID7016483234,epa_nscrlft-242,"1,2,3,7,8-PeCDF",57117-41-6,DTXSID7052234,"1,2,3,7,8-Pentachlorodibenzofuran",57117-41-6,Single Compound,SBMIVUVRFPGOEB-UHFFFAOYSA-N,C12H3Cl5O
11074,DTXRID5016483235,epa_nscrlft-243,"2,3,4,6,7,8-HxCDF",60851-34-5,DTXSID3052276,"2,3,4,6,7,8-Hexachlorodibenzo[b,d]furan",60851-34-5,Single Compound,XTAHLACQOVXINQ-UHFFFAOYSA-N,C12H2Cl6O
11075,DTXRID3016483236,epa_nscrlft-244,"2,3,4,7,8-PeCDF",57117-31-4,DTXSID7030066,"2,3,4,7,8-Pentachlorodibenzofuran",57117-31-4,Single Compound,OGBQILNBLMPPDP-UHFFFAOYSA-N,C12H3Cl5O
11076,DTXRID1016483237,epa_nscrlft-245,"2,3,7,8-TCDD",1746-01-6,DTXSID2021315,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",1746-01-6,Single Compound,HGUFODBRKLSHSI-UHFFFAOYSA-N,C12H4Cl4O2
11077,DTXRID9016483238,epa_nscrlft-246,"2,3,7,8-TCDF",51207-31-9,DTXSID3052147,"2,3,7,8-Tetrachlorodibenzofuran",51207-31-9,Single Compound,KSMVNVHUTQZITP-UHFFFAOYSA-N,C12H4Cl4O
11078,DTXRID7016483239,epa_nscrlft-247,"2,4'-DDD",53-19-0,DTXSID9020372,"1-(2-Chlorophenyl)-1-(4-chlorophenyl)-2,2-dichloroethane",53-19-0,Mixture of Stereoisomers,JWBOIMRXGHLCPP-UHFFFAOYNA-N,C14H10Cl4
11079,DTXRID2016483240,epa_nscrlft-248,"2,4'-DDE",3424-82-6,DTXSID4022313,"o,p'-DDE",3424-82-6,Single Compound,ZDYJWDIWLRZXDB-UHFFFAOYSA-N,C14H8Cl4
11080,DTXRID0016483241,epa_nscrlft-249,"2,4'-DDT",789-02-6,DTXSID6022345,"o,p'-DDT",789-02-6,Mixture of Stereoisomers,CVUGPAFCQJIYDT-UHFFFAOYNA-N,C14H9Cl5
11081,DTXRID8016483242,epa_nscrlft-250,"4,4'-DDD",72-54-8,DTXSID4020373,"p,p'-DDD",72-54-8,Single Compound,AHJKRLASYNVKDZ-UHFFFAOYSA-N,C14H10Cl4
11082,DTXRID6016483243,epa_nscrlft-251,"4,4'-DDE",72-55-9,DTXSID9020374,"p,p'-DDE",72-55-9,Single Compound,UCNVFOCBFJOQAL-UHFFFAOYSA-N,C14H8Cl4
11083,DTXRID4016483244,epa_nscrlft-252,"4,4'-DDT",50-29-3,DTXSID4020375,DDT,50-29-3,Single Compound,YVGGHNCTFXOJCH-UHFFFAOYSA-N,C14H9Cl5
11084,DTXRID2016483245,epa_nscrlft-253,Aldrin,309-00-2,DTXSID8020040,Aldrin,309-00-2,Single Compound,QBYJBZPUGVGKQQ-SJJAEHHWNA-N,C12H8Cl6
11085,DTXRID0016483246,epa_nscrlft-254,Arsenate,17428-41-0,DTXSID40904119,Arsenate,15584-04-0,Single Compound,DJHGAFSJWGLOIV-UHFFFAOYSA-K,AsO4
11086,DTXRID8016483247,epa_nscrlft-255,Arsenite,22569-72-8,DTXSID0074007,Arsenite,15502-74-6,Single Compound,OWTFKEBRIAXSMO-UHFFFAOYSA-N,AsO3
11087,DTXRID6016483248,epa_nscrlft-256,"Chlordane, alpha-",5103-71-9,DTXSID6038326,cis-Chlordane,5103-71-9,Mixture of Stereoisomers,BIWJNBZANLAXMG-VNWFLXDMNA-N,C10H6Cl8
11088,DTXRID4016483249,epa_nscrlft-257,"Chlordane, gamma-",5566-34-7,DTXSID10858938,"2,2,4,5,6,7,8,8-Octachloro-2,3,3a,4,7,7a-hexahydro-4,7-methano-1H-indene",5566-34-7,Mixture of Stereoisomers,JBZJEPYXXVKOKF-UHFFFAOYNA-N,C10H6Cl8
11089,DTXRID9016483250,epa_nscrlft-258,Dicofol,115-32-2,DTXSID4020450,Dicofol,115-32-2,Single Compound,UOAMTSKGCBMZTC-UHFFFAOYSA-N,C14H9Cl5O
11090,DTXRID7016483251,epa_nscrlft-259,Dieldrin,60-57-1,DTXSID9020453,Dieldrin,60-57-1,Single Compound,DFBKLUNHFCTMDC-PICURKEMNA-N,C12H8Cl6O
11091,DTXRID5016483252,epa_nscrlft-260,Dimethylarsonic Acid,75-60-5,DTXSID7020508,Dimethylarsinic acid,75-60-5,Single Compound,OGGXGZAMXPVRFZ-UHFFFAOYSA-N,C2H7AsO2
11092,DTXRID3016483253,epa_nscrlft-261,Endosulfan I,959-98-8,DTXSID9037539,Endosulfan I,959-98-8,Single Compound,RDYMFSUJUZBWLH-AZVNHNRSSA-N,C9H6Cl6O3S
11093,DTXRID1016483254,epa_nscrlft-262,Endosulfan II,33213-65-9,DTXSID8037540,Endosulfan II,33213-65-9,Single Compound,RDYMFSUJUZBWLH-BRZMKDEISA-N,C9H6Cl6O3S
11094,DTXRID9016483255,epa_nscrlft-263,Endosulfan Sulfate,1031-07-8,DTXSID3037541,Endosulfan sulfate,1031-07-8,Mixture of Stereoisomers,AAPVQEMYVNZIOO-UHFFFAOYNA-N,C9H6Cl6O4S
11095,DTXRID7016483256,epa_nscrlft-264,Endrin,72-20-8,DTXSID6020561,Endrin,72-20-8,Single Compound,DFBKLUNHFCTMDC-GKRDHZSONA-N,C12H8Cl6O
11096,DTXRID5016483257,epa_nscrlft-265,Ethalfluralin,55283-68-6,DTXSID8032386,Ethalfluralin,55283-68-6,Single Compound,PTFJIKYUEPWBMS-UHFFFAOYSA-N,C13H14F3N3O4
11097,DTXRID3016483258,epa_nscrlft-266,Heptachlor,76-44-8,DTXSID3020679,Heptachlor,76-44-8,Single Compound,FRCCEHPWNOQAEU-UHFFFAOYNA-N,C10H5Cl7
11098,DTXRID1016483259,epa_nscrlft-267,Heptachlor epoxide,1024-57-3,DTXSID1024126,Heptachlor epoxide B,1024-57-3,Single Compound,ZXFXBSWRVIQKOD-GEAKMUSANA-N,C10H5Cl7O
11099,DTXRID6016483260,epa_nscrlft-268,"Hexachlorocyclohexane (BHC), alpha-",319-84-6,DTXSID2020684,"alpha-1,2,3,4,5,6-Hexachlorocyclohexane",319-84-6,Single Compound,JLYXXMFPNIAWKQ-USMDRKQTNA-N,C6H6Cl6
11100,DTXRID4016483261,epa_nscrlft-269,"Hexachlorocyclohexane (BHC), beta-",319-85-7,DTXSID7020685,beta-Hexachlorocyclohexane,319-85-7,Single Compound,JLYXXMFPNIAWKQ-CDRYSYESNA-N,C6H6Cl6
11101,DTXRID2016483262,epa_nscrlft-270,"Hexachlorocyclohexane (BHC), delta-",319-86-8,DTXSID5024134,delta-Hexachlorocyclohexane,319-86-8,Single Compound,JLYXXMFPNIAWKQ-GPIVLXJGNA-N,C6H6Cl6
11102,DTXRID0016483263,epa_nscrlft-271,Isodrin,465-73-6,DTXSID7042065,Isodrin,465-73-6,Single Compound,QBYJBZPUGVGKQQ-WVWMLWNASA-N,C12H8Cl6
11103,DTXRID8016483264,epa_nscrlft-272,Kepone (Chlordecone),143-50-0,DTXSID1020770,Kepone,143-50-0,Mixture of Stereoisomers,LHHGDZSESBACKH-UHFFFAOYNA-N,C10Cl10O
11104,DTXRID6016483265,epa_nscrlft-273,Mercury,7439-97-6,DTXSID1024172,Mercury,7439-97-6,Single Compound,QSHDDOUJBYECFT-UHFFFAOYSA-N,Hg
11105,DTXRID4016483266,epa_nscrlft-274,Methoxychlor,72-43-5,DTXSID9020827,Methoxychlor,72-43-5,Single Compound,IAKOZHOLGAGEJT-UHFFFAOYSA-N,C16H15Cl3O2
11106,DTXRID2016483267,epa_nscrlft-275,Mirex,2385-85-5,DTXSID7020895,Mirex,2385-85-5,Single Compound,GVYLCNUFSHDAAW-UHFFFAOYSA-N,C10Cl12
11107,DTXRID0016483268,epa_nscrlft-276,Monomethylarsonic Acid,124-58-3,DTXSID4020903,Methylarsonic acid,124-58-3,Single Compound,QYPPRTNMGCREIM-UHFFFAOYSA-N,CH5AsO3
11108,DTXRID8016483269,epa_nscrlft-277,"Nonachlor, cis-",5103-73-1,DTXSID40872581,cis-Nonachlordane,5103-73-1,Single Compound,OCHOKXCPKDPNQU-KCCZGPNFNA-N,C10H5Cl9
11109,DTXRID3016483270,epa_nscrlft-278,"Nonachlor, trans-",39765-80-5,DTXSID5052709,trans-Nonachlor,39765-80-5,Single Compound,OCHOKXCPKDPNQU-DFACZZRHNA-N,C10H5Cl9
11110,DTXRID1016483271,epa_nscrlft-279,OCDD,3268-87-9,DTXSID4025799,Octachlorodibenzo-p-dioxin,3268-87-9,Single Compound,FOIBFBMSLDGNHL-UHFFFAOYSA-N,C12Cl8O2
11111,DTXRID9016483272,epa_nscrlft-280,OCDF,39001-02-0,DTXSID3052062,Octachlorodibenzofuran,39001-02-0,Single Compound,RHIROFAGUQOFLU-UHFFFAOYSA-N,C12Cl8O
11112,DTXRID7016483273,epa_nscrlft-281,Octachlorostyrene,29082-74-4,DTXSID2021074,Octachlorostyrene,29082-74-4,Single Compound,RUYUCCQRWINUHE-UHFFFAOYSA-N,C8Cl8
11113,DTXRID5016483274,epa_nscrlft-282,Oxychlordane,26880-48-8,DTXSID9044166,Oxychlordane,27304-13-8,Mixture of Stereoisomers,VWGNQYSIWFHEQU-QOAYMTHINA-N,C10H4Cl8O
11114,DTXRID3016483275,epa_nscrlft-283,Pendimethalin,40487-42-1,DTXSID7024245,Pendimethalin,40487-42-1,Single Compound,CHIFOSRWCNZCFN-UHFFFAOYSA-N,C13H19N3O4
11115,DTXRID1016483276,epa_nscrlft-284,Pentachloroanisole,1825-21-4,DTXSID2021103,Pentachloroanisole,1825-21-4,Single Compound,BBABSCYTNHOKOG-UHFFFAOYSA-N,C7H3Cl5O
11116,DTXRID9016483277,epa_nscrlft-285,Pentachloronitrobenzene,82-68-8,DTXSID2021105,Pentachloronitrobenzene,82-68-8,Single Compound,LKPLKUMXSAEKID-UHFFFAOYSA-N,C6Cl5NO2
11117,DTXRID7016483278,epa_nscrlft-286,"Permethrin, cis-",61949-76-6,DTXSID0038338,(+/-)-cis-Permethrin,61949-76-6,Mixture of Stereoisomers,RLLPVAHGXHCWKJ-NJPLCYPENA-N,C21H20Cl2O3
11118,DTXRID5016483279,epa_nscrlft-287,"Permethrin, trans-",61949-77-7,DTXSID4037611,trans-Permethrin,61949-77-7,Single Compound,RLLPVAHGXHCWKJ-ZSFWTHPBNA-N,C21H20Cl2O3
11119,DTXRID0016483280,epa_nscrlft-288,Toxaphene,8001-35-2,DTXSID7021368,Toxaphene,8001-35-2,Mixture/Formulation,NA,NA
11120,DTXRID8016483281,epa_nscrlft-289,Trifluralin,1582-09-8,DTXSID4021395,Trifluralin,1582-09-8,Single Compound,ZSDSQXJSNMTJDA-UHFFFAOYSA-N,C13H16F3N3O4
11121,DTXRID6016483282,nhanes-444,Platinum,,DTXSID9064681,Platinum,6/4/7440,Single Compound,BASFCYQUMIYNBI-UHFFFAOYSA-N,Pt
11122,DTXRID4016483283,epa_dmr-1331,"Chlorine, total residual",7782505,DTXSID1020273,Chlorine,7782-50-5,Single Compound,KZBUYRJDOAKODT-UHFFFAOYSA-N,Cl2
11123,DTXRID2016483284,epa_dmr-1332,"Carbon, tot organic (TOC)",7440440,DTXSID9027651,Carbon,7440-44-0,Single Compound,OKTJSMMVPCPJKN-UHFFFAOYSA-N,C
11124,DTXRID0016483285,epa_dmr-1333,"Hydrocarbon, aqueous",308067530,DTXSID10107872,Hydrocarbons,308067-53-0,Mixture/Formulation,NA,NA
11125,DTXRID8016483286,epa_dmr-1334,"Hydrocarbons, aromatic",63231516,DTXSID30107718,Aromatic hydrocarbons,63231-51-6,Mixture/Formulation,NA,NA
11126,DTXRID6016483287,epa_dmr-1335,"Arsenic, total recoverable",7440382,DTXSID4023886,Arsenic,7440-38-2,Single Compound,RQNWIZPPADIBDY-UHFFFAOYSA-N,As
11127,DTXRID4016483288,epa_dmr-1336,"Copper, total recoverable",7440508,DTXSID2023985,Copper,7440-50-8,Single Compound,RYGMFSIKBFXOCR-UHFFFAOYSA-N,Cu
11128,DTXRID2016483289,epa_dmr-1337,"Manganese, total recoverable",7439965,DTXSID2024169,Manganese,7439-96-5,Single Compound,PWHULOQIROXLJO-UHFFFAOYSA-N,Mn
11129,DTXRID7016483290,epa_dmr-1338,"Nickel, total recoverable",7440020,DTXSID2020925,Nickel,7440-02-0,Single Compound,PXHVJJICTQNCMI-UHFFFAOYSA-N,Ni
11130,DTXRID5016483291,epa_dmr-1339,"Nitrogen, ammonia total (as N)",7664417,DTXSID0023872,Ammonia,7664-41-7,Single Compound,QGZKDVFQNNGYKY-UHFFFAOYSA-N,H3N
11131,DTXRID3016483292,epa_dmr-1340,"Nitrogen, organic total (as N)",7727379,DTXSID4036304,Nitrogen,7727-37-9,Single Compound,IJGRMHOSHXDMSA-UHFFFAOYSA-N,N2
11132,DTXRID1016483293,epa_dmr-1341,"Zinc, total recoverable",7440666,DTXSID7035012,Zinc,7440-66-6,Single Compound,HCHKCACWOHOZIP-UHFFFAOYSA-N,Zn
11133,DTXRID9016483294,epa_dmr-1342,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",1746016,DTXSID2021315,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",1746-01-6,Single Compound,HGUFODBRKLSHSI-UHFFFAOYSA-N,C12H4Cl4O2
11134,DTXRID7016483295,epa_dmr-1343,Benzene,71432,DTXSID3039242,Benzene,71-43-2,Single Compound,UHOVQNZJYSORNB-UHFFFAOYSA-N,C6H6
11135,DTXRID5016483296,epa_dmr-1344,"Chromium, hexavalent (as Cr)",18540299,DTXSID7023982,Chromium (VI) ion,18540-29-9,Single Compound,JOPOVCBBYLSVDA-UHFFFAOYSA-N,Cr
11136,DTXRID3016483297,epa_dmr-1345,"Chromium, total (as Cr)",7440473,DTXSID3031022,Chromium,7440-47-3,Single Compound,VYZAMTAEIAYCRO-UHFFFAOYSA-N,Cr
11137,DTXRID1016483298,epa_dmr-1346,"Cyanide, total (as CN)",57125,DTXSID6023991,Cyanide,57-12-5,Single Compound,XFXPMWWXUTWYJX-UHFFFAOYSA-N,CN
11138,DTXRID9016483299,epa_dmr-1347,"Mercury, total (as Hg)",7439976,DTXSID1024172,Mercury,7439-97-6,Single Compound,QSHDDOUJBYECFT-UHFFFAOYSA-N,Hg
11139,DTXRID0016483300,epa_dmr-1348,"Mercury, total recoverable",7439976,DTXSID1024172,Mercury,7439-97-6,Single Compound,QSHDDOUJBYECFT-UHFFFAOYSA-N,Hg
11140,DTXRID8016483301,epa_dmr-1349,"Nitrogen, ammonia, total (as NH3)",7664417,DTXSID0023872,Ammonia,7664-41-7,Single Compound,QGZKDVFQNNGYKY-UHFFFAOYSA-N,H3N
11141,DTXRID6016483302,epa_dmr-1350,"Sulfide, total (as S)",18496258,DTXSID20872928,Sulfide,18496-25-8,Single Compound,UCKMPCXJQFINFW-UHFFFAOYSA-N,S
11142,DTXRID4016483303,epa_dmr-1351,"Oxygen, dissolved (DO)",7782447,DTXSID2037681,Oxygen,7782-44-7,Single Compound,MYMOFIZGZYHOMD-UHFFFAOYSA-N,O2
11143,DTXRID2016483304,epa_dmr-1352,"Cyanide, weak acid, dissociable",57125,DTXSID6023991,Cyanide,57-12-5,Single Compound,XFXPMWWXUTWYJX-UHFFFAOYSA-N,CN
11144,DTXRID0016483305,epa_dmr-1353,"Lead, total recoverable",7439921,DTXSID2024161,Lead,7439-92-1,Single Compound,WABPQHHGFIMREM-UHFFFAOYSA-N,Pb
11145,DTXRID8016483306,epa_dmr-1354,"Copper, total (as Cu)",7440508,DTXSID2023985,Copper,7440-50-8,Single Compound,RYGMFSIKBFXOCR-UHFFFAOYSA-N,Cu
11146,DTXRID6016483307,epa_dmr-1355,"Arsenic, total (as As)",7440382,DTXSID4023886,Arsenic,7440-38-2,Single Compound,RQNWIZPPADIBDY-UHFFFAOYSA-N,As
11147,DTXRID4016483308,epa_dmr-1356,"Cadmium, total (as Cd)",7440439,DTXSID1023940,Cadmium,7440-43-9,Single Compound,BDOSMKKIYDKNTQ-UHFFFAOYSA-N,Cd
11148,DTXRID2016483309,epa_dmr-1357,"Lead, total (as Pb)",7439921,DTXSID2024161,Lead,7439-92-1,Single Compound,WABPQHHGFIMREM-UHFFFAOYSA-N,Pb
11149,DTXRID7016483310,epa_dmr-1358,"Molybdenum, total (as Mo)",7439987,DTXSID1024207,Molybdenum,7439-98-7,Single Compound,ZOKXTWBITQBERF-UHFFFAOYSA-N,Mo
11150,DTXRID5016483311,epa_dmr-1359,"Nickel, total (as Ni)",7440020,DTXSID2020925,Nickel,7440-02-0,Single Compound,PXHVJJICTQNCMI-UHFFFAOYSA-N,Ni
11151,DTXRID3016483312,epa_dmr-1360,"Selenium, total (as Se)",7782492,DTXSID9021261,Selenium,7782-49-2,Single Compound,BUGBHKTXTAQXES-UHFFFAOYSA-N,Se
11152,DTXRID1016483313,epa_dmr-1361,"Silver, total (as Ag)",7440224,DTXSID4024305,Silver,7440-22-4,Single Compound,BQCADISMDOOEFD-UHFFFAOYSA-N,Ag
11153,DTXRID9016483314,epa_dmr-1362,Sulfolane,126330,DTXSID3027037,Sulfolane,126-33-0,Single Compound,HXJUTPCZVOIRIF-UHFFFAOYSA-N,C4H8O2S
11154,DTXRID7016483315,epa_dmr-1363,"Zinc, total (as Zn)",7440666,DTXSID7035012,Zinc,7440-66-6,Single Compound,HCHKCACWOHOZIP-UHFFFAOYSA-N,Zn
11155,DTXRID5016483316,epa_dmr-1364,"Antimony, total recoverable",7440360,DTXSID5023879,Antimony,7440-36-0,Single Compound,WATWJIUSRGPENY-UHFFFAOYSA-N,Sb
11156,DTXRID3016483317,epa_dmr-1365,"Cadmium, total recoverable",7440439,DTXSID1023940,Cadmium,7440-43-9,Single Compound,BDOSMKKIYDKNTQ-UHFFFAOYSA-N,Cd
11157,DTXRID1016483318,epa_dmr-1366,Nitrite Plus Nitrate Total,7727379,DTXSID4036304,Nitrogen,7727-37-9,Single Compound,IJGRMHOSHXDMSA-UHFFFAOYSA-N,N2
11158,DTXRID9016483319,epa_dmr-1367,"Chromium, total recoverable",7440473,DTXSID3031022,Chromium,7440-47-3,Single Compound,VYZAMTAEIAYCRO-UHFFFAOYSA-N,Cr
11159,DTXRID4016483320,epa_dmr-1368,"Iron, total recoverable",7439896,DTXSID5043710,Iron,7439-89-6,Single Compound,XEEYBQQBJWHFJM-UHFFFAOYSA-N,Fe
11160,DTXRID2016483321,epa_dmr-1369,Silver total recoverable,7440224,DTXSID4024305,Silver,7440-22-4,Single Compound,BQCADISMDOOEFD-UHFFFAOYSA-N,Ag
11161,DTXRID0016483322,epa_dmr-1370,"Phosphorus, dissolved",7723140,DTXSID1024382,Phosphorus,7723-14-0,Single Compound,OAICVXFJPJFONN-UHFFFAOYSA-N,P
11162,DTXRID8016483323,epa_dmr-1371,Polychlorinated biphenyls (PCBs),1336363,DTXSID5024267,Polychlorinated biphenyls,1336-36-3,Chemical Category,NA,NA
11163,DTXRID6016483324,epa_dmr-1372,"Aluminum, total recoverable",7429905,DTXSID3040273,Aluminum,7429-90-5,Single Compound,XAGFODPZIPBFFR-UHFFFAOYSA-N,Al
11164,DTXRID4016483325,epa_dmr-1373,"Barium, total (as Ba)",7440393,DTXSID8023894,Barium,7440-39-3,Single Compound,DSAJWYNOEDNPEQ-UHFFFAOYSA-N,Ba
11165,DTXRID2016483326,epa_dmr-1374,"Selenium, total recoverable",7782492,DTXSID9021261,Selenium,7782-49-2,Single Compound,BUGBHKTXTAQXES-UHFFFAOYSA-N,Se
